reviewId,film,rating,label,reviewText
rw2522003,film_4,10,positif,"I loved it kept very close to the book. The year wait till the next movie probably isn't necessary I don't understand some of the bad reviews? i think people are sometimes looking for thespians and an art-house bore, and it wouldn't be fashionable if the truly enjoyed it (I find those people bores and their in a world of their own) Its not an academy award winner, but its everything you could want in a twilight movie. Also visually beautiful found it to be the best installment of the Twilight Saga. This is a love story not an action film. I think a couple of the previous directors forgot that fact.It had a good cross section of both. Bill Condon understood how important these moments were for the Twilight audience."
rw2521316,film_4,10,positif,I read all these reviews and I don't get it. Whats not to like its like the story with a few minor details left out. I mean if your expecting to see the titanic its not going to happen. Its a teenage romance really and if your not much of a romantic and like to poke fun at that kind of stuff you won't like this. However that being said I loved it. It wasn't over done in my opinion and they kept it as close to the novel as possible. I was only sad that the opening scene didn't have that amazing car like in the book lol. I thought the dialoge was really entertaining. Everyone in the theater was laughing and even clapped at the end. If you love the books you should watch it. Even if you don't and like movies like lost boys you'll really like it. Don't go in expecting to see The Kings Speech lol.... Well any ways it was good and i hope you all enjoy..
rw2521663,film_4,8,positif,"Due to the complexities of the book this film contained not only action sequences with the usual dose of teenage angst, but also contained a fair amount of humour. It was believable, enjoyable and a true interpretation of the first half of the book. The only criticism I would make is that there was not enough explanation in some parts for those who had not read the book, particularly with regard to imprinting. My husband, who has seen the other films but not read the books, had to ask me to clarify the plot on this point. The cinematography was good and in general it was all very enjoyable although the scene with the wolves talking at once did not work for me. I can see what the director was going for, but it did not come off well with the result that the scene was a bit confusing. It ended at a good point and did not leave me feeling frustrated that it had come to a premature finish. Perhaps my favourite of all of the Twilight films so far and enjoyed by the family and friends, who had mostly not read the book, that joined me. Recommended."
rw2520130,film_4,10,positif,"I have read every single book I have watched every single movie. This is to the book. If you don't like the book do me a favor and don't watch the movie because you will not appreciate it. You may not like Kristen or Robert but don't kill the directors hard work but dis-liking and smearing the rating. Simply just move on and leave this fan base alone to give it its comments good or bad. My review of how well this movie did to represent the book was superb against all the other movies. By breaking it up into two parts they in fact stayed with the books story completely. The actors did their job perfectly in their roles. Graphics were amazing, very detailed and time well spent. As an actor/actress they are assigned a role if they keep to their role and give the same affect as it is portrayed they did their job. Its all about the completeness of the movie different factors can turn down the move or rave it up. To me this was a hole-in-one. Can't wait to see the next one."
rw2520091,film_4,9,positif,"Non-fans will find this movie slow, and even boring. However, for the fans of the series, this is definitely one of the best. It fulfills all of their most important wishes, and does so with style and great beauty.

Fans will walk out feeling warm and happy. Non-fans will wonder why nothing is happening, and why it is important. So everyone should expect that there will be a very great dichotomy of opinion about this movie, depending on which group is evaluating it.

I'm a guy, who read the books and enjoyed them, despite their obvious (though unimportant) flaws, but I wouldn't be at such an early showing if it weren't for my wife. Yet, because of my understanding of the books, I can see the beauty of how this was done.

If you liked the books, or like the movies, then go see this. You will enjoy it and find that it moves you. But don't be surprised that many many people won't 'get it' because EVERY bit of the ""real"" (non-emotional) action is being saved for the final movie in the series."
rw2522081,film_4,10,positif,"I am not one to write reviews, as READING most reviews of movies I personally enjoy eventually hurt my own feelings and makes me feel foreign. I love things out of the norm, and seeing as though TWILIGHT NOVEL fans have taken to the actual motion pictures, I feel I am safe to speak my mind in a (mostly) unbiased community.

BREAKING DAWN 1 was EVERYTHING it grew itself out to be and was EXPECTED to be as a NOVEL FAN. Granted some subtle yet powerful moments from the novel was left out(""puppies"" lol), I'm crossing my fingers that it may be some part of the DVD special features. However, the in-depth descriptions of some chapters were relayed BEAUTIFULLY through camera and script. The fight sequences, the 'love' scenes, the anger, the wolfy inner-dialogue, the humor, the hate, color, birth, imprinting, death, rebirth, BURNING, etc. I STILL get goosebumps reminiscing the movie I JUST saw as opposed to the book I have held close. I had read Breaking Dawn over and over again the past couple years JUST to get my fix (never dare call me NUTS, its better than doping up, neh?). THIS MOVIE...... DOES NOT DISAPPOINT. My family friend described it as ""EPIC"". I WISH I had a better word!!! Those who disagree have NOT read or liked the books. I pity you. I'm HUNGRY to see it again, and HUNGRY for MORE!!!!!!! Written by someone mature and FAR from teenage-dom (and HAPPILY married to a dude who enjoys my passion for it, as well as its commitment that compares to my own for my soulmate). A+++ (^ v-v ^)"
rw2520682,film_4,8,positif,"I'll start out by saying I'm a fairly decent fan of the books, and I've read Breaking Dawn about half a dozen times. The first three movies left me utterly disappointed. Kristen Stewart's acting was never very tolerable and Robert Pattinson, while I've always thought to be a decent actor, just sucks as Edward. Though maybe that's because I cannot stand the character. But Breaking Dawn Pt One caught be by surprise. Stewart's acting in this film surpasses the other three immensely. Bella and Edward's relationship has much more emotion in this one, as well. The wedding and reception scenes were sweet but light-hearted and had their funny moments. From the honeymoon on, though, we see a dark twist and the movie gets good. Bella's transformation from normal teenage girl to sickly mother of a vampire spawn is pretty intense. They do a great job of making her look like she's at the end of her life. The birth scene was a little disappointing, but what happens after Edward pulls his daughter out of his new wife is what really shocked some people. Bella's death was the most intense scene out of all four movies. This scene is what pushed me to give this movie a decent rating. She truly does look disturbing.

Overall, I enjoyed the movie. And I was surprisingly satisfied with it."
rw2526081,film_4,10,positif,"I personally think this was a major step up from the other movies, It was beautifully done. If you're looking for something ""better"" well then I'm sorry but that's impossible. This movie was Gross, Romantic, Action packed,funny, etc.I missed the cast, I missed getting excited about Twilight and this just brought every emotion back. This was very impressive. The characters all matured, it was very convincing and frankly Twilight was never meant to be a normal vampire film, its different. Its risky, I'm glad Steph decided on Vampire/demon kids, ""sparkling"" vamps because its unique not dumb. Maybe people nowadays still aren't into change."
rw2520788,film_4,10,positif,"If you are not a Twihard or adore the books you probably will not get it. The movie is exactly what the fans wanted and the screenplay is true to the book. Bill Condon did a fabulous job. Only negative, music for the first 30 minutes is a bit cheesy-but does represent the romance. The make up was much better this movie but it was hard to watch Bella so skinny. Loved the movie, best yet. The acting has improved with each film. There were very difficult scenes to adapt but Melissa Rosenberg did it wonderfully. Even fans of the book miss a couple of details. Who actually changes Bella? Hint, its not Edward. The scene where Jacob imprints was done with such sincerity and sensitivity that it fit. The birth scene was difficult to see but the scene where Edward watches Bella get in to the bathtub was more difficult for me to watch."
rw2522095,film_4,10,positif,"This is a superbly well written movie! I totally loved it!! Well worth the money!! It was a beautiful, touching, amazing, and loving movie. The actors were great and aced the characters! I really got into the movie and genuinely enjoyed and loved it. I felt the feelings of the characters. This is the best romantic saga I have ever seen. Very loving,interesting, captivating, and emotional amazing movie! Ten stars hands down! I will recommend this movie to my friends! I can't wait to see Breaking Dawn again. A very refreshing movie, just like the rest of the Saga. The actors have great careers ahead of them. Stephanie is a beautiful writer, who wrote a great, beautiful, unique, and romantic book. I am a huge fan of hers. I am proud to leave a great review, because it is very much deserved!"
rw2520115,film_4,8,positif,"Breaking Dawn is my favorite of the four books. This is a good film of the book, delightfully capturing the essence of the first half with little detour from the source. I was pleased enough to see it in two consecutive sessions today. There's a generous sprinkling of humor amid the drama and the story sprinted to make the two hours seems very short. I could have happily sat longer for a more detailed exploration of the characters and their relationships, especially amongst the wolves. I can't imagine what people will experience without knowing the saga fairly well beforehand. I've read some negative reviews and find it amusing that anyone not caring for the previous films would see this... more fool them. My thanks to the cast and crew for bringing the book to life on the screen. I wish part 2 wasn't so far away."
rw2520782,film_4,9,positif,"After seeing the previous movies and reading some reviews from here, I braced myself for experiencing another boring, cheesy and over the top romantic flop but was gladly disappointed. It was of course still a romantic movie whose strongest and main message is one of selfless love and sacrifice, but having read the books I knew what to expect and I was fine with that. What I am not fine with, is the fact that some people, can tolerate a romantic novel but seem hell-bent on stepping all over a romantic movie. It's very simple to me; you know what you like, go watch that. This isn't a movie for everyone, but those who appreciate it's message, will surely enjoy it and find fewer faults in it. 

I enjoyed this one better than all the previous ones; it went smoother, it didn't bore me more than it I could take and even the actors seemed to have taken a few acting classes since the last one. I almost believed K. Stewart as Bella this time around. Well, almost; I still think she was a poor choice of casting along with Taylor Lautner. I especially enjoyed the fact that the soundtrack from the first movie made a comeback in this one. I liked the original music. 

I'm more excited to be looking forward to seeing the finale after watching this one now; I know there's more to enjoy as this story comes to an end. 

A 9/10 from me just to wind up some people:-)"
rw2520847,film_4,9,positif,"While I agree with some people's opinions that this movie was by far the best in the series; I don't agree that there is no reason to see the Part 2 of this last book. If you have read the books, you will understand the reason for the second part. If you read the books you should also know that the second part has more excitement than the first. I don't know that I would watch Part 1 again because the movie cut a lot out of the movie that was in the book, particularly scenes and information with the Quileute Wolves. Part 1 did have some touching scenes but some scenes were poorly executed; again this deals with the Wolves. The voice over sounded like cartoon voices. I think it would have been better if they would have used the actors' real voices instead of altering them."
rw7195135,film_4,8,positif,"Twilight - favourite, Twilight new moon - boring, Twilight eclipse - worse, Twilight Breaking Dawn P1 - good, Twilight Breaking Dawn P2 - Best!"
rw2524386,film_4,8,positif,"Having never read any of the Twilight books and having only seen the last three films because I was encouraged to do so, I have to admit that this is one of the better films of the year.

Having seen the earlier Twilight films before this one I believe that Kristen Stewart for one, has come along greatly as an actress and was able to adapt very well to the character of Bella. She is able to demonstrate the upset, worry, emotional struggle and silent strength of the character very well, and I believed this made her a more believable character than ever before.

Furthermore, Taylor Launtner seems to have come on leaps and bounds (no pun intended) in terms of getting the aggressive and yet caring Jacob out, without becoming too much of an eye candy. Further to this, Robert Pattinson, who I felt was a little tame in Eclipse especially, seemed to really change and improve, much like Stewart, and prove that there is a greater interest for the cinematic audience within his character. He proved that Edward does not simply jump from tree to tree and shout at people, but that he has a deeper side to him built upon his emotions for Bella.

The story itself has greatly improved as well. Whilst the last films seemed to be all about who Bella should love and the ongoing frustration/emotional misunderstanding between Jacob and Edward, the latest instalment in the Twilight Saga has a far great plot within it, based upon the changes and fears of going from human to vampire, the unity of more than one 'unhuman' species and the difference that life brings as one grows greater with their knowledge.

If we look past the common accusation that this is just another teen flick, or one 'for the girls' then we see that this is a film that has a strong story line, far more grown up and developed characters, and a 'part one' that manages to leave us wanting to see part two immediately, as opposed to other fictional series (Harry Potter). Breaking Dawn Part 1 was a very enjoyable film for myself, and it does not bother me that I was one of the only men in the cinema watching it, because it holds a story that reflects issue of real life, intertwined with that of the fantasy realm, and because of this, and the character development, I am eagerly anticipating Part two in the cinema, and I have, since watching the film, read the majority of the last book."
rw2530489,film_4,8,positif,"The only reason why I gave this movie a 8 is because Im a Twilight fan. 

I've seen all the previous movies from the series and nothing compares to the first film hands down; it was haunting, it lured you in, the music was spot on. Breaking Dawn was a disappointment cause I was expecting more even though it stayed true to the book. 

Pros: Follows the book almost perfectly, its all about Bella and Edward,lots of romance,The fabulous house and location in the first bit OMG unbelievable!!!!!!!!!!!!!!

Cons: The score(music) was mediocre compares to the last 3. They have to stop putting so much white makeup on Edward!

Bill Codon is satisfactory but what they should have done was bring back the director from the first film Catherine Hardwicke... her vision was way cooler

All in all I would recommend this movie if you are Twilight fan or a sucker for romance and adventure :)"
rw2574346,film_4,10,positif,"For many movies we see a lot of negative/positive comments, and that is to be expected in life, where few are the same, and uniqueness is rampant. When the plot involves love, something private for most of us , then it shouldn't be surprising to see often negative comments, about a otherwise wonderfully crafted movie both in terms of writing and acting , and everything in between.

I fell in love with the entire series from the beginning, not because its sappy teen love or contains amazing special effects/makeup art, but because of the story it conveys to the reader/movie goer. It's not a story about superficial love and having sex, its about the journey of getting somewhere fulfilling and non superficial; of self discovery In this fast paced world, sometimes we forget there is more to love than just the act itself, that it embraces the better part of ourselves, that has no relation to hot lights &amp; pornography , that instead its a story unfolding of interpersonal relationships and the growing as human beings in the process.

I suspect like you, we am drawn to the charisma, the hope and the expectation that its going to have the proverbial 'happy ending'. Isn't that what most of us watch movies for honestly, to see some variation on that theme, and if we don't acquire it, hope that the movie contains some message about why ; because after all the happy ending isn't set in stone, and at least discovery, not always from ourselves can be a blessing in disguise as we all set out to discover who we are, and where we fit in in this sometimes fragile existence we call life.

That's in part what entertainment is all about, and this latest offering in the series, does not let down."
rw5496479,film_4,6,moyen,"I'd say, stay for the first 15 minutes then come back for the last 20 minutes, just so that you can skip all of the nonsense in between. Surprisingly, the werewolves have taken a dire turn in this franchise which is a crying shame because their presence in the two other films were refreshing and light handed. In one of the worst scenes ever, they all confront each other through telepathy which is hard to watch because the voice acting is so out of place. The wedding scene was gratuitous and the birth scene was ripped out from the pages of hell. Bizzare."
rw2589123,film_4,4,moyen,"Victoria is dead, there is no longer any threat to Bella. So she and Edward get married, while on their honeymoon they do the dirty deed and oops, Bella gets pregnant. Vampire pregnant, which means the fetus is growing at 5 times the normal rate and is killing her from within. The wolf clan cannot have this, as it breaks their treaty somehow and they come to kill the baby. Now Jacob must team up with the people he hates, the Cullens, in order to protect Bella. 

While this premise does sound interesting, it's a shame that the producers wanted to milk this poorly conceived franchise for every penny they can get. Instead of making one film, they split the story into two and Breaking Dawn Part 1 clearly suffers from over stuffing and filler. Nothing happens until the last twenty minutes of the film. We know they get married, we know they have sex and we know she gets pregnant. It takes way too long to get these plot points across. The wedding, the honeymoon and the pregnancy could have all happened in the first 30 minutes, but it's instead stretched to an obscene length. 

Books have more room to breath. The world is created an the writer has hundreds of pages to tell their story. Films don't have this luxury, so when a film comes out based on a book, you need to chop out the stuff that's simply not needed or wouldn't translate well to the screen. Since the people behind this film want to make more money, they split the last film into two. WB did the same for Harry Potter, but I can forgive them because there is actual story to tell in that film, here there is nothing. She doesn't get pregnant until 50 minutes into the film. Which means we are stuck with boring characters either being jealous of what others have (Jacob) or two people having sex over and over (Edward/Bella). The amount of time that was dedicated to the honeymoon is insane. What should have been a ten minute sequence, at most, takes about 30 minutes of screen time. 

Once Bella starts dying, the film tries to get into motion, but it's too late. When she goes into labor, that's when something finally interesting happens and the rest of the film makes for some of the most thrilling moments in the entire series. A standoff between the Cullens and the wolves is finally shown here, something that people have been waiting for since the first film. The tension between the two families finally explodes. This is exciting stuff, this is what people have been waiting for, but the film still suffers from bad CGI work when humans interact with the wolves. So the fight sequences, as exciting as they are, never really reach their full potential. 

The final frame of the film is so obvious half way through that I actually chuckled to myself when it happened. I still can't shake the feeling that the conflict of the whole series finished with Eclipse and what we have left is an overstretched denouement. Am I excited for the next film? Not really. Half the job of Part 1 is to get you excited for the next, this film fails horribly at that. What's left to happen? An after the credits sequences is shown where we are given a glimpse of what to expect, but I'm too far drawn away from the conflict by that point. 

Breaking Dawn is not the worst in the series, but clearly not the best. Had the film been one piece instead of two, then it would have been exciting. The simple fact that it drags on for so long is proof that splitting the film in two was a mistake, creatively. Financially, it's smart. Because young teenage girls will flock to anything, case in point -- this entire series."
rw2520651,film_4,4,moyen,"I am neither a Twilight fan or a Twilight detractor. This said, I am indifferent to the franchise. As far as the movies, I still think, coming from someone whose knowledge of the books only comes from my sister being a fan and me reading a chapter of one and putting it down, that the best is Eclipse(not saying much) and New Moon the worst. But that is not a consolation really. Breaking Dawn: Part 1 is not quite among the worst of the year and nowhere near among the worst ever, however it suffers from some major problems that I will get to later in the review. 

So what was it that got me seeing Breaking Dawn: Part 1 in the first place? The answer was its director, Bill Condon. I am familiar with his previous films and find him a promising director and writer, finding his films well written, observed and acted. Gods and Monsters is amazing and one of my favourites, Kinsey was interesting and Dreamgirls elevated by the soundtrack and cast was quite decent. Did Condon do a good job directing? For me, I am not sure. I'd say of the four Twilight movies so far Breaking Dawn: Part 1 has the most cinematic feel to it, on the other hand there is not much here that made Condon's previous films so good and I'd go as far to say it is the film of his that engaged me the least.

Are there any redeeming qualities to this instalment? I think so actually. Although there are moments of sloppy editing, I did like the look of the film. At some points it was quite Gothic, and at others it had either an evergreen or autumnal feel to it. The scenery often does look stunning, the effects are okay I guess and the cinematography especially with the close-ups of the back of the wedding dress and the final shot is some of the best of the franchise in my opinion.I also liked Carter Burwell's score. I like Burwell a lot, his music has a hypnotic and quite hauntingly beautiful quality to it. For my tastes though some of the pop tunes are on the insipid side, however the score itself was pleasant with a lot of what I like about Burwell evident.

Much has been said about the sex scene. In all honesty I was expecting it to be of hilariously cheesy quality, but somehow Condon brought a little more subtlety than I was expecting. The last thirty minutes was perhaps the most exciting Breaking Dawn: Part 1 got, as some of does have purpose and intensity, which was something that the first half of the film did not have.There are also two good performances, Billy Burke and Michael Sheen, the latter being another point of interest. Burke as always is amusing with some of the better lines of the film(though is that saying much do you think?), while Sheen, ever the great actor, adopts a menace and magnetism as Aro without overdoing it too much. Ashley Greene is also quite good, if not great.

I have to say I still don't think much of the acting of the central trio. Kristen Stewart is much better than she is in New Moon, with much less of the moping and dead pauses, but some of her line delivery is still awkward and her facial expressions for my tastes are lifeless. It doesn't help though that Bella is a rather dull character.Robert Pattinson has more to do than he did in New Moon and is less hammy than in the first film(the looking into the camera moments brought moments of unintentional laughter when I first went to see Twilight when it came out). As a matter of fact this is perhaps his best performance of the series and he is certainly the best of the central trio, but like Stewart some of the line delivery could've been more inspired.

Taylor Lautner on the other hand is getting worse and worse. He is hunky to be sure, but does that alone make you a good actor? Not to me. I will give credit and say he is better than he was in this year's Abduction, where both the film and performance were awful, but the more dramatic moments from him felt forced and overplayed, and throughout there was a very stilted nature about him. A lot of the problem is to do with the writing. The dialogue in the Twilight franchise never was particularly good, saying this though in terms of written quality this is Twilight at its most banal, its most clunky and its most cheesy. The characters are clichéd and underdeveloped too, and at the end of the day you don't care for anybody. Oh, and the talking wolves were poorly done and unintentionally funny.

The story is very bland and unengaging, not to mention thin structurally and in content. The whole of the first half reads little more than ponderous melodrama. Was the wedding lavish? Yes it was. But it was also plodding and over-extended. The second half fares better, still with the clunky dialogue, uneven acting and cheesy, underdeveloped plot points and characterisations, but as I said the last thirty minutes or so serves as the highlight of the film. But for me what killed the film was the pace. Mind you, I have seen movies with slow pacing, but they are often paced deliberately and with strong meanings, great acting and dialogue and identifiable characters. With little of that here, Breaking Dawn: Part 1 not only is dull and plodding but also uninteresting and without bite.

Overall, despite my admiration for Condon and Sheen, this didn't work. The ending is highly suggestive of a continuation, which I understand is happening. If so, I do hope it will be better than this. 4/10 Bethany Cox"
rw2565487,film_4,1,negatif,"I never thought I would find a film that was actually worse than BHC 3 but here it is... 

For a start, it's so obvious they are padding this out into two movies to get as much money as possible from the piece of crap series but the first 35 minutes was literally 'Prepare for wedding, get married, have honeymoon' all set against horrible cheap massage parlour relaxation music. 

I paid money on Apple TV so my wife could watch this, even though I spent the entire movie reading a magazine the sheer awfulness of this movie entered my soul through osmosis. 

Please do not watch this movie or give any money to this crap franchise."
rw2575587,film_4,6,moyen,"This film was sad... I was expecting something better, especially because Bill Condon was directing this. He directed one of my favourite movies of all time, ""Gods and Monsters"" alongside with other movies like ""Kinsey"" or ""Dreamgirls"". Considering this, I was very disappointed.

The original score of this film is not at all appealing and combined with the bad sound editing makes the movie difficult and unpleasant to listen to.(I mean while you are watching it, it doesn't sound good; you know what I mean). Although some people found the acting ""mesmerizing"", I thought it was dull and how could it be any different in a movie where almost nothing happens. The script was empty and had no sparkle whatsoever.

I consider this movie had no chance of being good from the start, because to me, the premise seems idiotic. I know it's a romantic vampire film, but at least make me believe the humans in this movie are in their right minds.

All in all, I do not think this was the worst movie in the series. I think The Twilight Saga: New Moon still has that covered. But I am fairly disappointed in Bill Condon because, not only did he choose to be part of this project, but above all, this film was not directed well."
rw2918045,film_4,2,negatif,"For those not familiar with the rules of the Official Twilight drinking game they are as follows.

Take a shot/sip when... 1. Someone says the word vampire or wolf or any variation including ""newborns"". 2. Whenever someone sparkles. 3. When the father appears in police uniform. 4. Whenever someone is brooding. 5. Whenever an obnoxious hipster indie song is being played in the background. 6. Whenever someone doesn't have his shirt on. 7. Whenever someone gives an unrealistically generous gift, does a foolishly gallant act or otherwise bends the rules of common sense for Bella.

Drink the rest of the bottle when... 1. Someone unattractive or out of shape is on screen. 2. Something in a scene makes you feel anything other than sleepiness or the need to plant your face in your hands.

Thus I delved into the world of Breaking Dawn Part 1. In this film, Edward and Bella take the plunge so she can become a vampire like she's always wanted. Jacob pisses and moans, and Bella has unprotected sex while still human resulting in her mutant baby trying to eat its way out of her womb. You know, true love and all that good stuff.

My roommate, whose expertise on Twilight I value as much as one reasonably can, filled in some of the holes that went unexplained or glossed over in the flick. Why can't they just turn her into a vampire while pregnant? Because it would kill the baby. Why is the act of sex with a vampire while human potentially deadly? Because their skins as hard as diamonds and they're super strong. How can these vampires live for eons amassing enough money to afford a private island off the coast of Brazil without the IRS at least knowing about it? And for that matter why would vampires want a vacation home in sunny Rio anyway? Just shut up and watch the movie!

My roommate did bring up an interesting notion that was not explained in the movie nor, she believes, explained in the book. How can they even have sex? Vampires have no pulse so they have no blood actually coursing through their veins. It only stands to reason that Edward can't get his little Dracula to stand at attention. So Bella is waiting to be turned, just so she can have human carnal knowledge of a cold corpse with a flaccid iditarod. Perhaps if you're being turned into a bloodsucker while you're performing (its been known to happen in vampire movies) then you'd have a fully erect projectile for always and forever but that would be a very inconvenient case of rigamortis. You'd never be able to wear mesh shorts, birds would always want to perch on you and all your vampire friends would always call you Vlad the Impaler. But on the positive side you'd actually achieve every pubescent boy's deep seeded fantasy; you could use you're dingus as a weapon!

Of course its all fun and games until someone gets pregnant. That's why its important kids, to make and keep important commitments to your loved ones. In this case, commit to spending the rest of eternity with a manipulative Gothic horror monster before getting jiggy with it or else be forced to drink O- slurpees while your ribcage and spine breaks from the force of your bloodthirsty monster child. By the way, the baby's name is Renesmee a mix of Bella's mother's name and the punchline of a cruel practical joke. The newborn is also imprinted by Jacob which is a way for a werewolf to leave his marking that disappointingly doesn't involve rising his hind legs.

In the end, Breaking Dawn Part 1 is a vapid, stupid, glacierly paced movie with very little going for it other than the welcome sight of Bella withering away. So its a substantial improvement from the rest of the series. I actually look forward to the next and hopefully final chapter in the franchise. Maybe if I get liquored up before the premiere (or during), I would only remember the good parts, like the credits.

http://www.theyservepopcorninhell.blogspot.com"
rw2545701,film_4,6,moyen,"Up front I will say that I am a huge fan of the Twilight Saga. Breaking Dawn being the last and IMO the best of the books in the series. I have read the book 6 times so far and will be reading it again.

While the film follows the book reasonably closely I was disappointed with some of the license that was taken with the adaption. The most disappointing were the fight scenes between the vampires and the wolves, anyone who has read the book will know exactly what I mean. No further needs to be said here.

The acting that has been remarked on by other reviewers in this was no different to any of the previous movies in the series as far as I was concerned and I was happy with most of the movie. People who remarked on the woodenness of the acting do not seem to take into account way Edward reacted towards Bella in the book and I was not overly concerned with it at all. The only things that brought the movie down for me were the changes that were made to the story, these spoiled the movie for me.

The movie ended at the point that I expected it to end and I look forward to the next and last installment. I only hope they do not change too much from the book, as I believe the next part is the best of the lot.

Grudging 5 out of 10 for me. I would have given it a 6.5-7 but for the changes that messed up the movie."
rw2558358,film_4,1,negatif,"I watched the first movie in the saga because my wife loved the books. I must say, the acting was good, except for Stewart who is a cold fish. She looks confused or depressed. That is the scope of her acting abilities. The character development was good. The plot was good. And there was enough suspense, mystery and action to make the movie solid.

New Moon introduced the werewolves and Volturi, which added new mystery and suspense. But the Volturi were never heard from again.

In Eclipse, no werewolf makes an appearance until over an hour into the film. And you are already snoring within 40 minutes.

Finally, Breaking Dawn. In the first hour we see a wedding and honeymoon full of pathetic dialog, weak acting, and ZERO imagination. It was slower than a Lifetime production, with less romance, mystery, intrigue, suspense, and action. Stewart's character states it was the best night of her life, yet still not even a smile. She would be fantastic if casted as a corpse.

After watching Rise of the Planet of the Apes, the CG werewolves look like they were rendered in 1991. They look to be about 1200 pounds. They snarl and human voices are heard... but their bark is worst than their bite as no one dies or even gets injured. There movements and interaction with their environment look extremely fake.

The final 10 seconds of the film hold the only suspense or intrigue in the entire movie. These greedy bastards just want teens to pay for two movies when they could have rolled it into one. They could have started the movie with ""I Do"", shown a quick scene of Bella getting knocked up and getting morning sickness, then the 15 minute finale. This movie was simply a 20 minute prelude to Part Two stretched into 2 hours.

Get your neighbor to rent it, borrow it for 30 minutes and watch the last 15 minutes and you are ready for Part Two."
rw2526918,film_4,1,negatif,"It is a sad world in which such talentless display of acting, screenplay and direction gets any recognition whatsoever. 

You do not care about any of the characters, nor is there any chemistry between the supposed lovers Bella and Edward, calling it wooden would be a compliment,instead it is a bored and effortless ""going through the motions and I could not care less performance..."" Exhibiting with that a huge disrespect for their audience...!

Edward is suppose to be this strong and wise immortal, but instead I see a stupid weakling who faced with any sort of danger at all would appear to rather lay down crying than to stand up for himself..., there is truly no strength of body or soul in him at all, at times it seems he'd rather be Bella... and as for Bella(KStew), it is sad to see how one merchandise has ruined the blossoming of a good actress... it almost appears the Twilight saga has sucked the soul out of her... perhaps she'll recover, perhaps she won't. 

I enjoyed the books very much, to my shame. However, this latest instalment has finally managed to kill all my imagined magic this Sage might have once held for me. I finally grew up..."
rw2523402,film_4,1,negatif,"They just can not act, I do not know why they still getting with this girl but she is terrible actor, she can't transmit her emotions and that is the first opposite for an actor, it just was boring.

Oh and Edward wasn't shining under the sun in Brazil, they forgot that part, and that's a huge mistake in vampire movie if he doe's not afraid of the sun light. 

They could do better then this but before change the actress she is horrible in acting.

Cutting the movie in parts was a terrible Idea too, its not like a Harry Potter containing to much information its just a love story movie that does not transmits love.

So in a few words it was HORRIBLE AND BORING."
rw2524113,film_4,6,moyen,"as we all know twilight saga has always been weird this time its awkward. With the whole Edward Jacob team thing i never chose one side, but breaking Dawn woouhh! Edward, I mean Jacob did better then other movies too he has a round character for the first time instead of just anger, he is cute, funny, sad as always. The good thing is the cute scenes when Edward talks. I know that sounds ridiculous, but hes done really good and he looks better then before. Bella hmm well, her acting is horrible in some beginning scenes, the way she conveys her dialogues are just just justifying at all. all other character like Alice, Jasper, Rose, Carloisle etc if it weren't for them the rest of the movie except the honeymoon scenes would be just not worth of watch. Some scenes are confusing especially at the end and not to be a spoiler but once with Jacob. ;). anyways for me the only best part the wedding its pretty funny, cute and the honeymoons funny and romantic. Lastly, Edward rocks the movie and his smile. ha ha"
rw2521891,film_4,3,negatif,"If you're a big time fan of the books, you have probably hyped yourself up to a fevered expectation rendering you incapable of any objectivity. This film, of it's own merit, would have never made it to the theaters. In a word, it is very ""boring""... unless your hyped, it bites! (pun intended). Many of the scenes were obvious fillers with terrible dialogue. The acting was so-so from most of the lead performers, with the sole exception being Billy Burke (Charlie), who appears to be a very good actor. About half way through the film I kept looking at my watch hoping the 117 minutes would be over soon. 

I am being forced at this point to continue writing when in fact I have nothing more to say about this boring sequel of a film called Breaking Dawn. According to the rules ones' review must be at least 10 lines minimum. So what you're reading right now is the completely unnecessary and unpleasantly annoying filler, mandated by IMDb."
rw2520725,film_4,6,moyen,"As a grown woman with many life experience years behind me, I fell in love with the books and I really like the movies. Breaking Dawn, pt.1, delivered for me. I have come to love the actors who portray the beloved characters. The movie was very entertaining and I plan to see it again. Was it perfect, no. Could it have been better, maybe. Did it satisfy me, yes. Did the director and actors translate the book to film, I think so. Am I going to waste on second tearing any part of it down, no. It is an escape. I thoroughly enjoyed it. I laughed at times, I cried during the wedding scene, and I held my breath during the sex scene. I eagerly await the final film and will be sad when it's over. Kudos guys, you did well."
